rating,genres,description,title,imdb_id,director,length,number_of_rating,year,img,weighted_rating
5.7,"Biography,Drama","Nat Turner, a former slave in America, leads a liberation movement in 1831 to free African-Americans in Virginia that results in a violent retaliation from whites.",The Birth of a Nation,/title/tt4196450/,Nate Parker,110 mins.,803,2016,"http://ia.media-imdb.com/images/M/MV5BODQ4Nzc1MDQyMV5BMl5BanBnXkFtZTgwNDg4NjkzNzE@._V1_UY268_CR147,0,182,268_AL_.jpg",3.14825
3.4,Action,"Alex, stuck in a repeating loop of time, must navigate his way through the bustling streets of Bangkok...",Time Rush,/title/tt3399078/,Daniel Zirilli,85 mins.,166,2016,"http://ia.media-imdb.com/images/M/MV5BNjM5NDczNDQwOF5BMl5BanBnXkFtZTgwMTc4Mjg0ODE@._V1_UY268_CR9,0,182,268_AL_.jpg",3.14745
6.2,"Action,Adventure,Drama,Fantasy","A story of lost love, young love, a legendary sword and one last opportunity at redemption.","Crouching Tiger, Hidden Dragon: Sword of Destiny",/title/tt2652118/,Woo-Ping Yuen,96 mins.,"8,126",2016,"http://ia.media-imdb.com/images/M/MV5BMTA2MzM5NTk4NTBeQTJeQWpwZ15BbWU4MDk0NjgyNDcx._V1_UX182_CR0,0,182,268_AL_.jpg",3.13155
5.9,"Crime,Drama",A newly appointed Senior Inspector finds herself against very powerful goons and having people from her own department against her.,Jai Gangaajal,/title/tt4979082/,Prakash Jha,149 mins.,"1,412",2016,"http://ia.media-imdb.com/images/M/MV5BMTcxNDU2Nzg3MV5BMl5BanBnXkFtZTgwNDA2MjU0NzE@._V1_UY268_CR2,0,182,268_AL_.jpg",3.13145
5,"Comedy,Romance","The comedy follows Jefferson (Rosenmeyer), a ski-bum temp worker, whose singular joy comes from an annual...",Temps,/title/tt3900796/,Ryan Sage,95 mins.,408,2016,"http://ia.media-imdb.com/images/M/MV5BYzk1ODU0YWItYTk2OS00MTQ2LWEwOTYtYTc1OGRmZmVhYWJhXkEyXkFqcGdeQXVyMTAyODAxNzM@._V1_UX182_CR0,0,182,268_AL_.jpg",3.1305
3.7,"Action,Thriller",A sniper assassin's mission creates dire consequences for a librarian's family.,Gethu,/title/tt5332522/,Thirukumaran,145 mins.,204,2016,"http://ia.media-imdb.com/images/M/MV5BZGIyYTMzN2ItNzRjNi00ZWYwLThkMDMtNTk5YTg2M2QxNTEzXkEyXkFqcGdeQXVyMjMwODI3NDE@._V1_UX182_CR0,0,182,268_AL_.jpg",3.12715
6.2,"Action,Adventure,Drama,Fantasy","As a war between rival queen sisters Ravenna and Freya escalates, Eric and fellow warrior Sara, members of the Huntsmen army raised to protect Freya, try to conceal their forbidden love as they combat Ravenna's wicked intentions.",The Huntsman: Winter's War,/title/tt2381991/,Cedric Nicolas-Troyan,114 mins.,"13,872",2016,"http://ia.media-imdb.com/images/M/MV5BMTkzNzc2MDQ1N15BMl5BanBnXkFtZTgwNTAyNzkyNzE@._V1_UX182_CR0,0,182,268_AL_.jpg",3.11935
3.7,"Horror,Mystery,Thriller",An exciting and relevant new take on the Haunted House story. The Fall of 2016. A fearful world stands on the brink of nuclear catastrophe...,The Unfolding,/title/tt3477620/,Eugene McGing,90 mins.,213,2016,"http://ia.media-imdb.com/images/M/MV5BYjQ5YmM0MTUtODI1Yi00YzZhLTgyNGUtYTVjOWZhNWEyM2M1XkEyXkFqcGdeQXVyMzY1ODU4Mzk@._V1_UY268_CR3,0,182,268_AL_.jpg",3.1177
5.4,"Crime,Drama",A guy wanted around town by various hit men hopes to stay alive long enough for his life insurance policy to kick in and pay out for his estranged daughter.,Term Life,/title/tt2978102/,Peter Billingsley,93 mins.,652,2016,"http://ia.media-imdb.com/images/M/MV5BMjA4MzQwNTk4Ml5BMl5BanBnXkFtZTgwOTQxOTAxODE@._V1_UX182_CR0,0,182,268_AL_.jpg",3.1163
6.1,"Horror,Sci-Fi,Thriller","A young widow moves into an old house on Lake Erie to recover from the sudden loss of her husband; however, she soon discovers a dark secret and that she is not alone.",Lake Eerie,/title/tt2948078/,Chris Majors,104 mins.,"4,274",2016,"http://ia.media-imdb.com/images/M/MV5BMjQyOTcwOTc2N15BMl5BanBnXkFtZTgwMTY1Nzk5NjE@._V1_UX182_CR0,0,182,268_AL_.jpg",3.11405
4,Horror,A group of spring breakers get off on the ghostly Exit 14 and are haunted by the tales of a ghost story.,Exit 14,/title/tt4202970/,Joe Salcedo,90 mins.,249,2016,"http://ia.media-imdb.com/images/M/MV5BNDc5NjA1NjMwOV5BMl5BanBnXkFtZTgwNjMzODQ1ODE@._V1_UY268_CR9,0,182,268_AL_.jpg",3.11105
4.8,"Biography,Drama,Music",The story of the late jazz musician and classical pianist Nina Simone including her rise to fame and relationship with her manager Clifton Henderson.,Nina,/title/tt0493076/,Cynthia Mort,90 mins.,393,2016,"http://ia.media-imdb.com/images/M/MV5BMjQ0MDEyNTYxNV5BMl5BanBnXkFtZTgwMjM2OTEyODE@._V1_UX182_CR0,0,182,268_AL_.jpg",3.10905
5.6,Action,An Empire called Rathan pur was taken ruthlessly by a feudal lord named Bhairav Singh. The princess of that empire was in a helpless situation. To overcome those problems a mevric cop named Sarddr Gabbar Singh comes and clears the issue.,Sardaar Gabbar Singh,/title/tt4545630/,Bobby Kolli,164 mins.,917,2016,"http://ia.media-imdb.com/images/M/MV5BNmQ1N2ZhZTQtZTk4YS00YTlkLWI5YmUtNGVhNGQ2ZDUwMDUwXkEyXkFqcGdeQXVyNjU2NjEwMDQ@._V1_UY268_CR147,0,182,268_AL_.jpg",3.1066
4.7,"Action,Drama","Chandu(Balakrishna) lives a normal life with his in laws in Hyderabad. One fine day, he comes across an aspiring actress(Sonal Chauhan) and helps her in a critical situation. The problems gets big and Chandu lands himself in a huge mess.",Dictator,/title/tt5304086/,Sriwass,155 mins.,375,2016,"http://ia.media-imdb.com/images/M/MV5BYmJjOWZmMjYtOGUwMC00ZDMxLTg5OTEtNDMwNDczMWZmOGYxXkEyXkFqcGdeQXVyNjQ4OTAyNzE@._V1_UY268_CR52,0,182,268_AL_.jpg",3.1047
4.3,Comedy,A Bollywood director is hired by an American talent agent to make a film on Osama bin Laden. The plan to use an Osama doppelganger in order to prove his death boomerangs when a Taliban arms dealer hijacks their idea to prove he's alive.,Tere Bin Laden Dead or Alive,/title/tt5313980/,Abhishek Sharma,104 mins.,298,2016,"http://ia.media-imdb.com/images/M/MV5BMTA3MTM1Mjk3NjheQTJeQWpwZ15BbWU4MDcwMTcwMDgx._V1_UY268_CR2,0,182,268_AL_.jpg",3.10355
4.5,"Action,Drama",A group of young scientists are working on a secret project that may allow them to travel ahead in time...,Paradox,/title/tt4540434/,Michael Hurst,90 mins.,333,2016,"http://ia.media-imdb.com/images/M/MV5BODk0MTc5MjgwM15BMl5BanBnXkFtZTgwNTQ4Mzc5NzE@._V1_UY268_CR3,0,182,268_AL_.jpg",3.1035
4.6,"Comedy,Romance","This story is about a man who drinks and wakes up in the morning with a girl whom he does not know. When he gradually starts to fall in love with her, he must choose between love and practicality.",LoveShhuda,/title/tt5209420/,Vaibhav Misra,133 mins.,359,2016,"http://ia.media-imdb.com/images/M/MV5BYzcyMjgzNDYtZmE1NC00MmIwLTg5ZDItYjE4Njk1ZWY1ZmYyXkEyXkFqcGdeQXVyMTExNDQ2MTI@._V1_UX182_CR0,0,182,268_AL_.jpg",3.1004
5.4,Drama,"Tells the story of Jesus Christ at age seven as he and his family depart Egypt to return home to Nazareth. Told from his childhood perspective, it follows young Jesus as he grows into his religious identity.",The Young Messiah,/title/tt1002563/,Cyrus Nowrasteh,111 mins.,753,2016,"http://ia.media-imdb.com/images/M/MV5BMTU4NzM3NzczMF5BMl5BanBnXkFtZTgwMzM0NjkwNzE@._V1_UX182_CR0,0,182,268_AL_.jpg",3.0923
6.1,"Comedy,Sport","When the Dean of Blue Mountain State threatens to sell the Goat House, Alex throws Thad the party of his dreams in an effort to get him to buy it.",Blue Mountain State: The Rise of Thadland,/title/tt3748440/,Lev L. Spiro,90 mins.,"7,620",2016,"http://ia.media-imdb.com/images/M/MV5BMTYyODE5MTUwNV5BMl5BanBnXkFtZTgwMjk2MjM4NzE@._V1_UX182_CR0,0,182,268_AL_.jpg",3.0892
3.2,Horror,Emily Burns is being held captive in a room with no idea as to why or how she got there. Determined to escape and return to her daughter and husband...,Riddle Room,/title/tt2180317/,Bryan Binder,80 mins.,201,2016,"http://ia.media-imdb.com/images/M/MV5BNzYyODg3NjcxMV5BMl5BanBnXkFtZTgwNDc3NzkzNzE@._V1_UX182_CR0,0,182,268_AL_.jpg",3.0885
3.6,"Comedy,Drama","When Hunter gets sent to a dance camp, he meets the girl of his dreams and together they attempt to beat out rival Lance in the camp's competition.",Dance Camp,/title/tt5017928/,Bert & Bertie,83 mins.,233,2016,"http://ia.media-imdb.com/images/M/MV5BMTY0NjM4NjYxMF5BMl5BanBnXkFtZTgwNjQ4NDg5NzE@._V1_UX182_CR0,0,182,268_AL_.jpg",3.0877
5.7,"Comedy,Romance","Follows a young, married couple whose relationship challenges the gender roles placed upon women and men in Indian society.",Ki and Ka,/title/tt4744086/,R. Balki,126 mins.,"1,376",2016,"http://ia.media-imdb.com/images/M/MV5BNGZiOWYyNmUtN2E3Ni00YmYwLThiODgtOWJlZjQyY2RiMDcyXkEyXkFqcGdeQXVyNTE0MDc0NTM@._V1_UY268_CR9,0,182,268_AL_.jpg",3.0763
2.1,Horror,Stina a single mother has fallen on hard times. When she has hit rock bottom she is offered a job on a reality horror show...,Playing with Dolls: Bloodlust,/title/tt4980812/,Rene Perez,81 mins.,155,2016,"http://ia.media-imdb.com/images/M/MV5BY2RmNTU5MGMtYzJmYi00YTA2LWEwYWItNzIyNjE3YThmYjZkXkEyXkFqcGdeQXVyNjUyNzM1Nzg@._V1_UY268_CR2,0,182,268_AL_.jpg",3.074
3.7,Comedy,One sunny day the owner of a successful veterinary clinic Nikita learns that the terminally ill. He has no idea that this medical mistake...,8 luchshikh svidaniy,/title/tt5338588/,Marius Balchunas,,258,2016,"http://ia.media-imdb.com/images/M/MV5BZGJkNTQ1ODUtNzU2NC00ZDY5LThlY2EtNjE2MzA2NmFiNWMyXkEyXkFqcGdeQXVyNjUwNDc3MjM@._V1_UY268_CR3,0,182,268_AL_.jpg",3.07235
6.1,Comedy,"Right before his wedding, an uptight guy is tricked into driving his grandfather, a lecherous former Army Lieutenant-Colonel, to Florida for spring break.",Dirty Grandpa,/title/tt1860213/,Dan Mazer,102 mins.,"22,488",2016,"http://ia.media-imdb.com/images/M/MV5BMzk0NzkyNDk2M15BMl5BanBnXkFtZTgwNDczOTU3NzE@._V1_UX182_CR0,0,182,268_AL_.jpg",3.0644
6.1,"Action,Crime,Drama,Thriller","In London for the Prime Minister's funeral, Mike Banning discovers a plot to assassinate all the attending world leaders.",London Has Fallen,/title/tt3300542/,Babak Najafi,99 mins.,"29,920",2016,"http://ia.media-imdb.com/images/M/MV5BMTY1ODY2MTgwM15BMl5BanBnXkFtZTgwOTY3Nzc3NzE@._V1_UX182_CR0,0,182,268_AL_.jpg",3.0609
5.8,"Drama,Thriller","Carter (Thomas Jane), a troubled veteran, gets a chance at redemption by protecting a 12 year-old girl...",Standoff,/title/tt3703908/,Adam Alleca,80 mins.,"2,207",2016,"http://ia.media-imdb.com/images/M/MV5BMTQ4NTk0OTE5OF5BMl5BanBnXkFtZTgwNDI0MjI5NzE@._V1_UX182_CR0,0,182,268_AL_.jpg",3.0521
4.5,"Action,Adventure,Drama","A troubled man runs away to Mexico and is recruited to join a paramilitary group of teens fighting the drug cartels. He proves himself to the group, but questions their motive.",Mercury Plains,/title/tt1753786/,Charles Burmeister,102 mins.,424,2016,"http://ia.media-imdb.com/images/M/MV5BMTgwMzMxOTE5NF5BMl5BanBnXkFtZTgwMzQ1MjQzNzE@._V1_UX182_CR0,0,182,268_AL_.jpg",3.04895
2.7,"Drama,Horror,Sci-Fi,Thriller",A man separated from his wife fights to return home while the Earth falls to invasion.,Alienate,/title/tt2324928/,Michael Shumway,90 mins.,203,2016,"http://ia.media-imdb.com/images/M/MV5BMTgyMjMzMjQxOV5BMl5BanBnXkFtZTcwNjEzOTI5OA@@._V1_UX182_CR0,0,182,268_AL_.jpg",3.04385
4.2,"Comedy,Romance","A playboy named Charlie, convinced that all his relationships are dead, meets the beautiful and mysterious Eva. Agreeing to a casual affair, Charlie then wants a bit more from their relationship.",The Perfect Match,/title/tt4871980/,Bille Woodruff,96 mins.,376,2016,"http://ia.media-imdb.com/images/M/MV5BMTY2NDY5NDUzMV5BMl5BanBnXkFtZTgwMTEyNDQ3NzE@._V1_UY268_CR1,0,182,268_AL_.jpg",3.03585
3.6,Horror,A Priest and a Vatican investigator take a possessed housewife to a convent to perform an Exorcism.,The Exorcism of Anna Ecklund,/title/tt3564860/,Andrew Jones,75 mins.,287,2016,"http://ia.media-imdb.com/images/M/MV5BMjIxMTM2MDE2OV5BMl5BanBnXkFtZTgwNzE3MjUyODE@._V1_UY268_CR9,0,182,268_AL_.jpg",3.03365
5.5,Comedy,The Walmington-on-Sea Home Guard platoon deal with a visiting female journalist and a German spy as World War II draws to its conclusion.,Dad's Army,/title/tt4104054/,Oliver Parker,100 mins.,"1,267",2016,"http://ia.media-imdb.com/images/M/MV5BMTQ0NjczNjgxMl5BMl5BanBnXkFtZTgwNjcyODIxNzE@._V1_UX182_CR0,0,182,268_AL_.jpg",3.0313
6,"Action,Horror,Romance",Five sisters in 19th century England must cope with the pressures to marry while protecting themselves from a growing population of zombies.,Pride and Prejudice and Zombies,/title/tt1374989/,Burr Steers,107 mins.,"11,888",2016,"http://ia.media-imdb.com/images/M/MV5BMjE1MzA3NzYxMl5BMl5BanBnXkFtZTgwMzQ0NDA5NzE@._V1_UX182_CR0,0,182,268_AL_.jpg",3.0301
5.1,"Action,Drama,War",A group of Marines must protect a US Embassy in the Middle East when it suddenly comes under attack from enemy forces.,Jarhead 3: The Siege,/title/tt4616014/,William Kaufman,95 mins.,772,2016,"http://ia.media-imdb.com/images/M/MV5BMTc2NDYxOTE2OF5BMl5BanBnXkFtZTgwNTQwNTQ4NzE@._V1_UY268_CR9,0,182,268_AL_.jpg",3.02275
6,"Horror,Mystery,Thriller","An American nanny is shocked that her new English family's boy is actually a life-sized doll. After she violates a list of strict rules, disturbing events make her believe that the doll is really alive.",The Boy,/title/tt3882082/,William Brent Bell,97 mins.,"19,177",2016,"http://ia.media-imdb.com/images/M/MV5BMTc1MjcxNzcwMV5BMl5BanBnXkFtZTgwMTE0NTE2NzE@._V1_UX182_CR0,0,182,268_AL_.jpg",3.0192
6,"Action,Adventure,Mystery,Sci-Fi,Thriller","After the earth-shattering revelations of Insurgent, Tris must escape with Four beyond the wall that encircles Chicago, to finally discover the shocking truth of the world around them.",Allegiant,/title/tt3410834/,Robert Schwentke,120 mins.,"19,403",2016,"http://ia.media-imdb.com/images/M/MV5BMjEyOTI3NDQwN15BMl5BanBnXkFtZTgwNjExOTIwODE@._V1_UX182_CR0,0,182,268_AL_.jpg",3.019
5.3,"Action,Sci-Fi,Thriller","Moscow, 2072. Twelve contestants, each with their own story and motives, play a televised game of Mafia. Those eliminated must enter a virtual reality to conquer their worst fear - or die trying.",Mafiya: Igra na vyzhivanie,/title/tt4471388/,Sarik Andreasyan,91 mins.,"1,090",2016,"http://ia.media-imdb.com/images/M/MV5BMjkzYzYyZWEtNGQ5Yi00YTVlLTg3Y2UtZGI5ZmY5MzgxMmFjXkEyXkFqcGdeQXVyMTg3NzQ4ODM@._V1_UY268_CR4,0,182,268_AL_.jpg",3.00295
4.6,"Action,Adventure,Sci-Fi",Arrowhead is an interstellar survival story of a stranded mercenary who discovers a deadly secret on a seemingly deserted moon.,Arrowhead,/title/tt3013160/,Jesse O'Brien,95 mins.,548,2016,"http://ia.media-imdb.com/images/M/MV5BMjI2ODM5NTI4Nl5BMl5BanBnXkFtZTgwODc2ODE5NDE@._V1_UX182_CR0,0,182,268_AL_.jpg",3.00265
5.8,Comedy,A radio journalist and his technician get in over their heads when they hatch a scheme to fake their own kidnapping during a rebel uprising in South America and hide out in New York instead.,Special Correspondents,/title/tt4181052/,Ricky Gervais,100 mins.,"3,783",2016,"http://ia.media-imdb.com/images/M/MV5BMTQ2MzUwODQzMF5BMl5BanBnXkFtZTgwMTA5MDM0ODE@._V1_UX182_CR0,0,182,268_AL_.jpg",3.00195
5.6,"Drama,Romance","A poor but talented Kashmiri boy Noor, is hired as a stable-keeper by Begum. He is deeply infatuated with her daughter Firdaus...",Fitoor,/title/tt4399594/,Abhishek Kapoor,131 mins.,"1,926",2016,"http://ia.media-imdb.com/images/M/MV5BMDAyMDVhYmQtOTM2Zi00NGZjLTg2ZmEtNGU3MzJlOGIwNDQ2XkEyXkFqcGdeQXVyNTE0MDc0NTM@._V1_UY268_CR9,0,182,268_AL_.jpg",3.00085
2.4,Horror,"When a Priest discovers his wife is deathly ill, he decides to go against his faith and use his knowledge of exorcisms to possess her in order to save her life.",Forsaken,/title/tt5127300/,Justin Price,89 mins.,217,2016,"http://ia.media-imdb.com/images/M/MV5BODE0NTUwNzA3Ml5BMl5BanBnXkFtZTgwOTQ3OTI3NzE@._V1_UX182_CR0,0,182,268_AL_.jpg",2.99765
5.2,"Comedy,Horror","HOLIDAYS is an anthology feature film that puts a uniquely dark and original spin on some of the most iconic and beloved holidays of all time by challenging our folklore, traditions and assumptions.",Holidays,/title/tt4419364/,Anthony Scott Burns,105 mins.,983,2016,"http://ia.media-imdb.com/images/M/MV5BNTA5MDgxMzYwN15BMl5BanBnXkFtZTgwNzI4MDA0ODE@._V1_UX182_CR0,0,182,268_AL_.jpg",2.99725
4.2,"Horror,Mystery,Thriller",Six members of a media company go on a weekend business retreat at an isolated lodge in the woods. When one of the members goes missing...,Silent Retreat,/title/tt3563892/,Ace Jordan,92 mins.,443,2016,"http://ia.media-imdb.com/images/M/MV5BOTgyOTIxNTk3Ml5BMl5BanBnXkFtZTgwNzAwOTYyNzE@._V1_UY268_CR5,0,182,268_AL_.jpg",2.9924
3.5,"Action,Horror,Sci-Fi","When a strange virus quickly spreads through a safari park and turns all the zoo animals undead, those left in the park must stop the creatures before they escape and zombify the whole city.",Zoombies,/title/tt5340882/,Glenn Miller,87 mins.,322,2016,"http://ia.media-imdb.com/images/M/MV5BMDZiMTU0ZmUtY2U1Ni00MzY3LWI4NjMtNzY4ZDFkYmQ5OGM3XkEyXkFqcGdeQXVyNjUyNjMzMzU@._V1_UY268_CR3,0,182,268_AL_.jpg",2.9888
5.8,"Action,Drama,Western",A woman asks her ex-lover for help in order to save her outlaw husband from a gang out to kill him.,Jane Got a Gun,/title/tt2140037/,Gavin O'Connor,98 mins.,"5,525",2016,"http://ia.media-imdb.com/images/M/MV5BMTgwNDk0NDkwMl5BMl5BanBnXkFtZTgwNzYyNjA3NzE@._V1_UX182_CR0,0,182,268_AL_.jpg",2.97475
5.9,"Action,Comedy","As his wedding day approaches, Ben heads to Miami with his soon-to-be brother-in-law James to bring down a drug dealer who's supplying the dealers of Atlanta with product.",Ride Along 2,/title/tt2869728/,Tim Story,102 mins.,"19,673",2016,"http://ia.media-imdb.com/images/M/MV5BMTU4ODAzMzcxOV5BMl5BanBnXkFtZTgwODkxMDI1NjE@._V1_UX182_CR0,0,182,268_AL_.jpg",2.97115
5.3,Horror,"After her young son is killed in a tragic accident, a woman learns of a ritual which will bring him back to say goodbye, but when she disobeys a sacred warning, she upsets the balance between life and death.",The Other Side of the Door,/title/tt3702652/,Johannes Roberts,96 mins.,"1,369",2016,"http://ia.media-imdb.com/images/M/MV5BMTU5MjEwNDYzNF5BMl5BanBnXkFtZTgwMzM0NzcwODE@._V1_UX182_CR0,0,182,268_AL_.jpg",2.9614
3.5,"Horror,Western",This is a post-apocalyptic Western that follows a group of gunslingers as they look to rid a small town of a zombie plague.,Dead 7,/title/tt4405860/,Danny Roew,87 mins.,360,2016,"http://ia.media-imdb.com/images/M/MV5BZjI4ZGE1N2YtYmI4OS00Nzk1LWJkYzQtYzJlZjlhNzE2ZDIyXkEyXkFqcGdeQXVyNjU3NjgwNjI@._V1_UY268_CR3,0,182,268_AL_.jpg",2.9542
3.9,"Horror,Thriller","It seemed perfect - a new house, a new marriage, a child soon to be born. But when Sarah and Matt invite their friends to celebrate, the situation turns deadly as they enter a burned-out prison on a ghost hunt.",Bleed,/title/tt2948566/,Tripp Rhame,82 mins.,439,2016,"http://ia.media-imdb.com/images/M/MV5BMTc5NDE0ODMzOV5BMl5BanBnXkFtZTgwNjM0NjM4NzE@._V1_UX182_CR0,0,182,268_AL_.jpg",2.9491
5.2,"Comedy,Drama",Three generations come together in the week leading up to Mother's Day.,Mother's Day,/title/tt4824302/,Garry Marshall,118 mins.,"1,277",2016,"http://ia.media-imdb.com/images/M/MV5BODYzMjc5NDEzNF5BMl5BanBnXkFtZTgwMzI3ODcyODE@._V1_UX182_CR0,0,182,268_AL_.jpg",2.94595
4,"Crime,Thriller","A teacher's world is torn apart when his wife and children are brutally murdered at the hands of a ruthless gang. Left for dead and with no one to turn to, he takes matters into his own hands and hits the streets in search of justice.",Kill Kane,/title/tt3586930/,Adam Stephen Kelly,74 mins.,470,2016,"http://ia.media-imdb.com/images/M/MV5BNjE4NTQ2ODkwNV5BMl5BanBnXkFtZTgwNDEzODA3NzE@._V1_UY268_CR9,0,182,268_AL_.jpg",2.944
4.8,"Action,Sci-Fi,Thriller","A damaged homicide detective (Johnny Messner) must prevent a grieving father from unleashing a ""robotic virus"" that he believes will destroy the terrorist cell that murdered his son, but at an unimaginable cost.",WEAPONiZED,/title/tt4776564/,Timothy Woodward Jr.,91 mins.,"1,161",2016,"http://ia.media-imdb.com/images/M/MV5BMTUzNjE5ODMyM15BMl5BanBnXkFtZTgwMzk3OTQ2NzE@._V1_UY268_CR2,0,182,268_AL_.jpg",2.85705
5.1,"Action,Crime,Drama,Thriller",A man is out for justice after a group of corrupt police officers are unable to catch his wife's killer.,I Am Wrath,/title/tt3212232/,Chuck Russell,92 mins.,"1,759",2016,"http://ia.media-imdb.com/images/M/MV5BOWVmNDlmYzAtZmY2Ny00M2E3LWE4ODEtMjkwNzJlNTU4NjYwXkEyXkFqcGdeQXVyNTEwNDY2MjU@._V1_UX182_CR0,0,182,268_AL_.jpg",2.85365
3.4,Horror,The residents of a small town discover that something more sinister than killer wolves is lurking in the backwoods: first the wolves start turning up dead...then people.,Little Dead Rotting Hood,/title/tt5113086/,Jared Cohn,88 mins.,486,2016,"http://ia.media-imdb.com/images/M/MV5BNTk3OTMwNTQ2MV5BMl5BanBnXkFtZTgwOTY0ODkwNzE@._V1_UY268_CR4,0,182,268_AL_.jpg",2.83575
